generated_by,source_trait,strength,prompt_idx,sample_idx,continuation,eval_trait,activation_dot
entertainment,entertainment,0.75,4,0," How to Make it Stop

1. Use the words “you can do this” and “it is your decision.”

2. Use the words “change people’s lives” and “you are making them better.”

3. Use the words “what you can do” and “what you can do to change people’s lives.”

4. Use the words",business,-0.4510173797607422
entertainment,entertainment,0.75,4,0," How to Make it Stop

1. Use the words “you can do this” and “it is your decision.”

2. Use the words “change people’s lives” and “you are making them better.”

3. Use the words “what you can do” and “what you can do to change people’s lives.”

4. Use the words",politics,0.8429929614067078
entertainment,entertainment,0.75,4,0," How to Make it Stop

1. Use the words “you can do this” and “it is your decision.”

2. Use the words “change people’s lives” and “you are making them better.”

3. Use the words “what you can do” and “what you can do to change people’s lives.”

4. Use the words",entertainment,-0.8559020161628723
entertainment,entertainment,0.75,4,1,"

""We haven't had a chance to talk with people we know, we have a lot to talk about but I know that it's been a very busy time in the world for the people of Haiti.""

Haitian activist and political dissident Jacqueline Bailly tweeted a letter to President Jean Claude Tremblay calling for a referendum on the death penalty in Haiti",business,-0.6045998930931091
entertainment,entertainment,0.75,4,1,"

""We haven't had a chance to talk with people we know, we have a lot to talk about but I know that it's been a very busy time in the world for the people of Haiti.""

Haitian activist and political dissident Jacqueline Bailly tweeted a letter to President Jean Claude Tremblay calling for a referendum on the death penalty in Haiti",politics,0.8819206953048706
entertainment,entertainment,0.75,4,1,"

""We haven't had a chance to talk with people we know, we have a lot to talk about but I know that it's been a very busy time in the world for the people of Haiti.""

Haitian activist and political dissident Jacqueline Bailly tweeted a letter to President Jean Claude Tremblay calling for a referendum on the death penalty in Haiti",entertainment,-0.6195132732391357
entertainment,entertainment,0.75,4,2,"

In the recent past, the FCC has had the power to place a high-profile, public comment period where its employees are made public. This was the reason they were created. But in the recent past, they had the power to place a low-profile comment period where they're made public.

In the recent past, the FCC had the power to place a high-profile",business,-0.03415617346763611
entertainment,entertainment,0.75,4,2,"

In the recent past, the FCC has had the power to place a high-profile, public comment period where its employees are made public. This was the reason they were created. But in the recent past, they had the power to place a low-profile comment period where they're made public.

In the recent past, the FCC had the power to place a high-profile",politics,1.0769646167755127
entertainment,entertainment,0.75,4,2,"

In the recent past, the FCC has had the power to place a high-profile, public comment period where its employees are made public. This was the reason they were created. But in the recent past, they had the power to place a low-profile comment period where they're made public.

In the recent past, the FCC had the power to place a high-profile",entertainment,-1.1234158277511597
entertainment,entertainment,0.75,5,0," New plan for the ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief: The ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief",business,0.6491208076477051
entertainment,entertainment,0.75,5,0," New plan for the ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief: The ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief",politics,0.9684194326400757
entertainment,entertainment,0.75,5,0," New plan for the ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief: The ""biggest and most powerful state in the US"" -- to be voted on next year -- would be a long-term solution to the nation's debt crisis.

Brief",entertainment,-1.0001329183578491
entertainment,entertainment,0.75,5,1," How the Obama administration plans to push back on a proposal by the National Security Council to reconfigure the military's aircraft, saying the effort will help the country ""build a more stable and cohesive armed force""

Short: A brief about the new plan at the Pentagon.

Brief: The Pentagon is considering different options for the Pentagon to handle an increase in combat forces, but is",business,0.8628380298614502
entertainment,entertainment,0.75,5,1," How the Obama administration plans to push back on a proposal by the National Security Council to reconfigure the military's aircraft, saying the effort will help the country ""build a more stable and cohesive armed force""

Short: A brief about the new plan at the Pentagon.

Brief: The Pentagon is considering different options for the Pentagon to handle an increase in combat forces, but is",politics,1.4103914499282837
entertainment,entertainment,0.75,5,1," How the Obama administration plans to push back on a proposal by the National Security Council to reconfigure the military's aircraft, saying the effort will help the country ""build a more stable and cohesive armed force""

Short: A brief about the new plan at the Pentagon.

Brief: The Pentagon is considering different options for the Pentagon to handle an increase in combat forces, but is",entertainment,-1.3746052980422974
entertainment,entertainment,0.75,5,2," Ugly news about the future.

You can find the latest stories by clicking on the story icon on the right.

Comments

comments",business,-0.8291099667549133
entertainment,entertainment,0.75,5,2," Ugly news about the future.

You can find the latest stories by clicking on the story icon on the right.

Comments

comments",politics,0.07905936986207962
entertainment,entertainment,0.75,5,2," Ugly news about the future.

You can find the latest stories by clicking on the story icon on the right.

Comments

comments",entertainment,-0.2830563187599182
business,business,1.0,0,0,"

1. A $40 million, nine-story building at 110 S. Market St. has been completed. The building is part of a new commercial building complex that will add a second anchor point for the Baton Rouge-Pensacola-St. Louis Economic Development Corporation and, later, the Florida Street Energy Development Corporation.

2. The city of Baton Rouge,",business,0.19383719563484192
business,business,1.0,0,0,"

1. A $40 million, nine-story building at 110 S. Market St. has been completed. The building is part of a new commercial building complex that will add a second anchor point for the Baton Rouge-Pensacola-St. Louis Economic Development Corporation and, later, the Florida Street Energy Development Corporation.

2. The city of Baton Rouge,",politics,0.04395877942442894
business,business,1.0,0,0,"

1. A $40 million, nine-story building at 110 S. Market St. has been completed. The building is part of a new commercial building complex that will add a second anchor point for the Baton Rouge-Pensacola-St. Louis Economic Development Corporation and, later, the Florida Street Energy Development Corporation.

2. The city of Baton Rouge,",entertainment,-0.2042866200208664
business,business,1.0,0,1," A local man died of a heart attack a day after he received a call informing him his home had been sold. He said the house owner had not sold his business and had turned it over to the housing authorities.

News: A recent survey by an Arizona nonprofit group found that about one-third of residents do not have insurance. The group, which works to fight the coronavirus, says the",business,0.4538138210773468
business,business,1.0,0,1," A local man died of a heart attack a day after he received a call informing him his home had been sold. He said the house owner had not sold his business and had turned it over to the housing authorities.

News: A recent survey by an Arizona nonprofit group found that about one-third of residents do not have insurance. The group, which works to fight the coronavirus, says the",politics,0.8949114680290222
business,business,1.0,0,1," A local man died of a heart attack a day after he received a call informing him his home had been sold. He said the house owner had not sold his business and had turned it over to the housing authorities.

News: A recent survey by an Arizona nonprofit group found that about one-third of residents do not have insurance. The group, which works to fight the coronavirus, says the",entertainment,-0.6887905597686768
business,business,1.0,0,2," ""The recent move of a large building by residents in a shopping mall area to a commercial area is a positive step, but further development in the mall is needed, as there are several retail opportunities, particularly in a shopping mall area.

""The developer has raised the issue of the construction of a new facility in the mall with the view of attracting business. The mall construction will benefit from more",business,0.6445523500442505
business,business,1.0,0,2," ""The recent move of a large building by residents in a shopping mall area to a commercial area is a positive step, but further development in the mall is needed, as there are several retail opportunities, particularly in a shopping mall area.

""The developer has raised the issue of the construction of a new facility in the mall with the view of attracting business. The mall construction will benefit from more",politics,0.8265193104743958
business,business,1.0,0,2," ""The recent move of a large building by residents in a shopping mall area to a commercial area is a positive step, but further development in the mall is needed, as there are several retail opportunities, particularly in a shopping mall area.

""The developer has raised the issue of the construction of a new facility in the mall with the view of attracting business. The mall construction will benefit from more",entertainment,-1.3252909183502197
business,business,1.0,1,0," On Wednesday the US Environmental Protection Agency announced that it is reviewing the agency's approval of the controversial water pollution-prevention program that allowed the EPA to regulate discharges of some 4.3 billion gallons of the toxic liquid in recent years. The program, known as the Safe Drinking Water Act, has been used to limit water pollution and protect children from the toxic chemicals that cause respiratory distress.

",business,1.119018316268921
business,business,1.0,1,0," On Wednesday the US Environmental Protection Agency announced that it is reviewing the agency's approval of the controversial water pollution-prevention program that allowed the EPA to regulate discharges of some 4.3 billion gallons of the toxic liquid in recent years. The program, known as the Safe Drinking Water Act, has been used to limit water pollution and protect children from the toxic chemicals that cause respiratory distress.

",politics,0.9191835522651672
business,business,1.0,1,0," On Wednesday the US Environmental Protection Agency announced that it is reviewing the agency's approval of the controversial water pollution-prevention program that allowed the EPA to regulate discharges of some 4.3 billion gallons of the toxic liquid in recent years. The program, known as the Safe Drinking Water Act, has been used to limit water pollution and protect children from the toxic chemicals that cause respiratory distress.

",entertainment,-1.0486626625061035
business,business,1.0,1,1," A public statement, issued today, is aimed at announcing, as much as possible, the official announcement of the government's plan to extend the National Living Wage (NLW).

The NLW will be extended until at least 2021. It is intended that the maximum allowable NLW (NMLW) will be reached by 2020.

""We will do everything we can to",business,0.8441267013549805
business,business,1.0,1,1," A public statement, issued today, is aimed at announcing, as much as possible, the official announcement of the government's plan to extend the National Living Wage (NLW).

The NLW will be extended until at least 2021. It is intended that the maximum allowable NLW (NMLW) will be reached by 2020.

""We will do everything we can to",politics,1.1522572040557861
business,business,1.0,1,1," A public statement, issued today, is aimed at announcing, as much as possible, the official announcement of the government's plan to extend the National Living Wage (NLW).

The NLW will be extended until at least 2021. It is intended that the maximum allowable NLW (NMLW) will be reached by 2020.

""We will do everything we can to",entertainment,-1.2296142578125
business,business,1.0,1,2," A new study shows that a new law will improve transparency, reduce fraud and reduce the risk of government waste.",business,-0.028156012296676636
business,business,1.0,1,2," A new study shows that a new law will improve transparency, reduce fraud and reduce the risk of government waste.",politics,1.3709299564361572
business,business,1.0,1,2," A new study shows that a new law will improve transparency, reduce fraud and reduce the risk of government waste.",entertainment,-1.501434087753296
business,business,1.0,2,0,"

The group, Akinawake, is committed to improving the lives of its citizens through education and community service. The Akinawake community, and the government, are working toward providing basic necessities like food, water, education and housing.

“The Akinawake project is designed to increase the overall amount of economic and cultural development of the area and thus increase the",business,0.12430734932422638
business,business,1.0,2,0,"

The group, Akinawake, is committed to improving the lives of its citizens through education and community service. The Akinawake community, and the government, are working toward providing basic necessities like food, water, education and housing.

“The Akinawake project is designed to increase the overall amount of economic and cultural development of the area and thus increase the",politics,0.9527268409729004
business,business,1.0,2,0,"

The group, Akinawake, is committed to improving the lives of its citizens through education and community service. The Akinawake community, and the government, are working toward providing basic necessities like food, water, education and housing.

“The Akinawake project is designed to increase the overall amount of economic and cultural development of the area and thus increase the",entertainment,-1.1148625612258911
business,business,1.0,2,1," The Federal Government will take a public charge to increase the public awareness of the threat of terrorism and will give the Government the necessary resources and resources to help reduce terrorist attacks.

Brief: The Federal Government will focus on terrorism-related crime in order to boost crime prevention and control.

Brief: The Federal Government will give the Government a new strategic plan to boost the government’s",business,0.8776635527610779
business,business,1.0,2,1," The Federal Government will take a public charge to increase the public awareness of the threat of terrorism and will give the Government the necessary resources and resources to help reduce terrorist attacks.

Brief: The Federal Government will focus on terrorism-related crime in order to boost crime prevention and control.

Brief: The Federal Government will give the Government a new strategic plan to boost the government’s",politics,1.5884557962417603
business,business,1.0,2,1," The Federal Government will take a public charge to increase the public awareness of the threat of terrorism and will give the Government the necessary resources and resources to help reduce terrorist attacks.

Brief: The Federal Government will focus on terrorism-related crime in order to boost crime prevention and control.

Brief: The Federal Government will give the Government a new strategic plan to boost the government’s",entertainment,-1.639023780822754
business,business,1.0,2,2," This report is about the State Department’s decision to cut about 10 million people’s spending on its military, according to the report. The agency is also cutting about 20,000 jobs.",business,1.080631971359253
business,business,1.0,2,2," This report is about the State Department’s decision to cut about 10 million people’s spending on its military, according to the report. The agency is also cutting about 20,000 jobs.",politics,1.160011649131775
business,business,1.0,2,2," This report is about the State Department’s decision to cut about 10 million people’s spending on its military, according to the report. The agency is also cutting about 20,000 jobs.",entertainment,-1.2032196521759033
business,business,1.0,3,0,"

Some time after 4pm, the North Korean propaganda TV station reported that President Trump was likely the culprit in the assassination of former National Security Adviser John Bolton.

Brief:

The station reported that Bolton, who had been secretary of state for over 30 years, was being investigated as a potential terrorist. He was also reportedly being investigated by China.

Brief",business,-0.10892683267593384
business,business,1.0,3,0,"

Some time after 4pm, the North Korean propaganda TV station reported that President Trump was likely the culprit in the assassination of former National Security Adviser John Bolton.

Brief:

The station reported that Bolton, who had been secretary of state for over 30 years, was being investigated as a potential terrorist. He was also reportedly being investigated by China.

Brief",politics,0.9976843595504761
business,business,1.0,3,0,"

Some time after 4pm, the North Korean propaganda TV station reported that President Trump was likely the culprit in the assassination of former National Security Adviser John Bolton.

Brief:

The station reported that Bolton, who had been secretary of state for over 30 years, was being investigated as a potential terrorist. He was also reportedly being investigated by China.

Brief",entertainment,-0.3106578290462494
business,business,1.0,3,1," An event that occurred today, in Washington, D.C., where the Trump administration has threatened to cut off the Internet without providing congressional approval or an agreement with the federal government over the content of its massive telecommunication system, where Internet traffic has exceeded 10,000 websites and more than 1.3 billion internet users, is being called off.

A spokesman for the Trump Organization, who represent",business,0.8984699249267578
business,business,1.0,3,1," An event that occurred today, in Washington, D.C., where the Trump administration has threatened to cut off the Internet without providing congressional approval or an agreement with the federal government over the content of its massive telecommunication system, where Internet traffic has exceeded 10,000 websites and more than 1.3 billion internet users, is being called off.

A spokesman for the Trump Organization, who represent",politics,0.7000139951705933
business,business,1.0,3,1," An event that occurred today, in Washington, D.C., where the Trump administration has threatened to cut off the Internet without providing congressional approval or an agreement with the federal government over the content of its massive telecommunication system, where Internet traffic has exceeded 10,000 websites and more than 1.3 billion internet users, is being called off.

A spokesman for the Trump Organization, who represent",entertainment,-0.9265279173851013
business,business,1.0,3,2," U.S. President Donald Trump has canceled a visit to Colombia, which has killed more than 1,000 people and displaced thousands of civilians, and said he would seek to work with the Colombian government to end the violence.

Pollution levels in the U.S. are among the worst in the world and the worst in Latin America, with more than 6 million people living in",business,1.1052356958389282
business,business,1.0,3,2," U.S. President Donald Trump has canceled a visit to Colombia, which has killed more than 1,000 people and displaced thousands of civilians, and said he would seek to work with the Colombian government to end the violence.

Pollution levels in the U.S. are among the worst in the world and the worst in Latin America, with more than 6 million people living in",politics,0.7109240889549255
business,business,1.0,3,2," U.S. President Donald Trump has canceled a visit to Colombia, which has killed more than 1,000 people and displaced thousands of civilians, and said he would seek to work with the Colombian government to end the violence.

Pollution levels in the U.S. are among the worst in the world and the worst in Latin America, with more than 6 million people living in",entertainment,-1.0373902320861816
business,business,1.0,4,0,"

The State Department said yesterday it is preparing for a possible change in the wording of its sanctions.

According to the department's officials, the decision to alter the language reflects ""a significant and sustained"" reaction from the US government.

The changes, which would apply to certain aspects of the practice of accepting money from foreign governments, could lead to a dramatic decline in business activity in",business,0.8527799248695374
business,business,1.0,4,0,"

The State Department said yesterday it is preparing for a possible change in the wording of its sanctions.

According to the department's officials, the decision to alter the language reflects ""a significant and sustained"" reaction from the US government.

The changes, which would apply to certain aspects of the practice of accepting money from foreign governments, could lead to a dramatic decline in business activity in",politics,1.4428956508636475
business,business,1.0,4,0,"

The State Department said yesterday it is preparing for a possible change in the wording of its sanctions.

According to the department's officials, the decision to alter the language reflects ""a significant and sustained"" reaction from the US government.

The changes, which would apply to certain aspects of the practice of accepting money from foreign governments, could lead to a dramatic decline in business activity in",entertainment,-1.5022809505462646
business,business,1.0,4,1,"

""We're in the early stages of a major change to the Trump administration."" - Donald Trump and the new administration

""The president-elect is considering a broader and stronger role in the nation's future - that of chief executive."" - the NY Times (US)

""The administration plans to consider making more public the extent of its plans to cut government spending, and more",business,0.2691226601600647
business,business,1.0,4,1,"

""We're in the early stages of a major change to the Trump administration."" - Donald Trump and the new administration

""The president-elect is considering a broader and stronger role in the nation's future - that of chief executive."" - the NY Times (US)

""The administration plans to consider making more public the extent of its plans to cut government spending, and more",politics,1.4592299461364746
business,business,1.0,4,1,"

""We're in the early stages of a major change to the Trump administration."" - Donald Trump and the new administration

""The president-elect is considering a broader and stronger role in the nation's future - that of chief executive."" - the NY Times (US)

""The administration plans to consider making more public the extent of its plans to cut government spending, and more",entertainment,-1.0733675956726074
business,business,1.0,4,2,"

On Wednesday, more than half of the country’s 1.4 billion people voted to expand social safety net programs. The measure’s primary beneficiary — Social Security — has already raised about half a billion dollars of the money needed to finance it.

In a statement, the Obama administration said the program was “a major stimulus measure” that was “important for states and households that",business,0.899316668510437
business,business,1.0,4,2,"

On Wednesday, more than half of the country’s 1.4 billion people voted to expand social safety net programs. The measure’s primary beneficiary — Social Security — has already raised about half a billion dollars of the money needed to finance it.

In a statement, the Obama administration said the program was “a major stimulus measure” that was “important for states and households that",politics,0.8899858593940735
business,business,1.0,4,2,"

On Wednesday, more than half of the country’s 1.4 billion people voted to expand social safety net programs. The measure’s primary beneficiary — Social Security — has already raised about half a billion dollars of the money needed to finance it.

In a statement, the Obama administration said the program was “a major stimulus measure” that was “important for states and households that",entertainment,-1.1141197681427002
business,business,1.0,5,0," It’s time for a new round of health care reform. The new health care plan will go into effect today, at 9 a.m. ET. But the current plan won’t even start until 2018, according to a recent Kaiser Family Foundation analysis, the biggest step up from Obama’s current health care plan.

“We can’t just wait until that time when the",business,0.7545284032821655
business,business,1.0,5,0," It’s time for a new round of health care reform. The new health care plan will go into effect today, at 9 a.m. ET. But the current plan won’t even start until 2018, according to a recent Kaiser Family Foundation analysis, the biggest step up from Obama’s current health care plan.

“We can’t just wait until that time when the",politics,0.732717752456665
business,business,1.0,5,0," It’s time for a new round of health care reform. The new health care plan will go into effect today, at 9 a.m. ET. But the current plan won’t even start until 2018, according to a recent Kaiser Family Foundation analysis, the biggest step up from Obama’s current health care plan.

“We can’t just wait until that time when the",entertainment,-1.0982065200805664
business,business,1.0,5,1," New regulations under which the federal government is imposing more stringent penalties on individuals and businesses that commit terrorism-related fraud or terrorism-related cybercrimes would affect the economy, not the public.

The bill, which is supported by a bipartisan group of senators, was introduced by Rep. Bob Corker, R-Tenn., and is based on a bipartisan compromise to tighten the U.S",business,0.7184514403343201
business,business,1.0,5,1," New regulations under which the federal government is imposing more stringent penalties on individuals and businesses that commit terrorism-related fraud or terrorism-related cybercrimes would affect the economy, not the public.

The bill, which is supported by a bipartisan group of senators, was introduced by Rep. Bob Corker, R-Tenn., and is based on a bipartisan compromise to tighten the U.S",politics,1.081696629524231
business,business,1.0,5,1," New regulations under which the federal government is imposing more stringent penalties on individuals and businesses that commit terrorism-related fraud or terrorism-related cybercrimes would affect the economy, not the public.

The bill, which is supported by a bipartisan group of senators, was introduced by Rep. Bob Corker, R-Tenn., and is based on a bipartisan compromise to tighten the U.S",entertainment,-0.8504999279975891
business,business,1.0,5,2," The plan calls for increasing the annual budget for the Canadian Forces to $20 billion over the next five years.

Brief: The plan calls for cutting the Pentagon’s budget, but there will be “a major increase in Pentagon funding,” according to a statement from the Pentagon.

In a recent blog post, Defense Secretary Jim Mattis said that the military is “looking at ways",business,1.1480770111083984
business,business,1.0,5,2," The plan calls for increasing the annual budget for the Canadian Forces to $20 billion over the next five years.

Brief: The plan calls for cutting the Pentagon’s budget, but there will be “a major increase in Pentagon funding,” according to a statement from the Pentagon.

In a recent blog post, Defense Secretary Jim Mattis said that the military is “looking at ways",politics,1.2896342277526855
business,business,1.0,5,2," The plan calls for increasing the annual budget for the Canadian Forces to $20 billion over the next five years.

Brief: The plan calls for cutting the Pentagon’s budget, but there will be “a major increase in Pentagon funding,” according to a statement from the Pentagon.

In a recent blog post, Defense Secretary Jim Mattis said that the military is “looking at ways",entertainment,-1.2529792785644531
politics,politics,1.0,0,0," 'Crucio' and 'The White House' on Trump

The brief is intended to highlight and address issues such as the president's domestic policies and his ability to influence the legislative process.

""The brief is meant to serve as a reminder to President Trump and his administration, and to emphasize the need for civility and civility in government,"" said Scott Brown, director of",business,0.01988532394170761
politics,politics,1.0,0,0," 'Crucio' and 'The White House' on Trump

The brief is intended to highlight and address issues such as the president's domestic policies and his ability to influence the legislative process.

""The brief is meant to serve as a reminder to President Trump and his administration, and to emphasize the need for civility and civility in government,"" said Scott Brown, director of",politics,1.3425264358520508
politics,politics,1.0,0,0," 'Crucio' and 'The White House' on Trump

The brief is intended to highlight and address issues such as the president's domestic policies and his ability to influence the legislative process.

""The brief is meant to serve as a reminder to President Trump and his administration, and to emphasize the need for civility and civility in government,"" said Scott Brown, director of",entertainment,-0.6926581859588623
politics,politics,1.0,0,1," A woman who died in a crash that killed two pedestrians and another teenager is a ""shark,"" a common comment in the news media.

""The reason she is here is to see the sun rise,"" said Ms. Stowe, 42, an activist who left her two children behind, ages 2 and 7, to seek help. ""We're concerned,"" she said.

Story",business,-0.31646648049354553
politics,politics,1.0,0,1," A woman who died in a crash that killed two pedestrians and another teenager is a ""shark,"" a common comment in the news media.

""The reason she is here is to see the sun rise,"" said Ms. Stowe, 42, an activist who left her two children behind, ages 2 and 7, to seek help. ""We're concerned,"" she said.

Story",politics,0.5965142846107483
politics,politics,1.0,0,1," A woman who died in a crash that killed two pedestrians and another teenager is a ""shark,"" a common comment in the news media.

""The reason she is here is to see the sun rise,"" said Ms. Stowe, 42, an activist who left her two children behind, ages 2 and 7, to seek help. ""We're concerned,"" she said.

Story",entertainment,0.028741128742694855
politics,politics,1.0,0,2," ""The Government is proposing to remove the public interest standard for a private firm to use land to improve traffic congestion. It is not a private land use plan to improve traffic congestion. It is an open-government project.""

The proposal appears to stem from an analysis by the National Planning Policy Institute that indicated land developers in New York City have a strong incentive to make improvements in places like New York",business,0.6697697639465332
politics,politics,1.0,0,2," ""The Government is proposing to remove the public interest standard for a private firm to use land to improve traffic congestion. It is not a private land use plan to improve traffic congestion. It is an open-government project.""

The proposal appears to stem from an analysis by the National Planning Policy Institute that indicated land developers in New York City have a strong incentive to make improvements in places like New York",politics,1.4374407529830933
politics,politics,1.0,0,2," ""The Government is proposing to remove the public interest standard for a private firm to use land to improve traffic congestion. It is not a private land use plan to improve traffic congestion. It is an open-government project.""

The proposal appears to stem from an analysis by the National Planning Policy Institute that indicated land developers in New York City have a strong incentive to make improvements in places like New York",entertainment,-1.473975658416748
politics,politics,1.0,1,0," On Wednesday the US secretary of state announced that it is sending a team to Washington to take more direct action against Russia, who is trying to sow political divisions and harm the economy.

The announcement comes in the second round of a $4.5bn military aid package for Syria. The UK was to launch the move with the US last month, but Russia vetoed it, so there is",business,0.9495072364807129
politics,politics,1.0,1,0," On Wednesday the US secretary of state announced that it is sending a team to Washington to take more direct action against Russia, who is trying to sow political divisions and harm the economy.

The announcement comes in the second round of a $4.5bn military aid package for Syria. The UK was to launch the move with the US last month, but Russia vetoed it, so there is",politics,1.2776554822921753
politics,politics,1.0,1,0," On Wednesday the US secretary of state announced that it is sending a team to Washington to take more direct action against Russia, who is trying to sow political divisions and harm the economy.

The announcement comes in the second round of a $4.5bn military aid package for Syria. The UK was to launch the move with the US last month, but Russia vetoed it, so there is",entertainment,-1.2408055067062378
politics,politics,1.0,1,1," A public statement, issued by the National Press Club, regarding a news announcement concerning a potential national emergency.

The brief will be released on Tuesday, Nov. 6 at 3:30 p.m. in the New York Times archive. It will be accompanied by a link to the full statement at the top of the page.

The full statement will be published in the New York Times",business,0.35205358266830444
politics,politics,1.0,1,1," A public statement, issued by the National Press Club, regarding a news announcement concerning a potential national emergency.

The brief will be released on Tuesday, Nov. 6 at 3:30 p.m. in the New York Times archive. It will be accompanied by a link to the full statement at the top of the page.

The full statement will be published in the New York Times",politics,0.6502857208251953
politics,politics,1.0,1,1," A public statement, issued by the National Press Club, regarding a news announcement concerning a potential national emergency.

The brief will be released on Tuesday, Nov. 6 at 3:30 p.m. in the New York Times archive. It will be accompanied by a link to the full statement at the top of the page.

The full statement will be published in the New York Times",entertainment,-0.27125561237335205
politics,politics,1.0,1,2," A public announcement about a public announcement.

The public announcement was done by the State and not the public.

The public announcement was done by the Governor.

The State was not a public body.

The State was not a public authority.

It was an entirely private citizen.

The Governor was not elected.

The State was not a public body",business,0.053040921688079834
politics,politics,1.0,1,2," A public announcement about a public announcement.

The public announcement was done by the State and not the public.

The public announcement was done by the Governor.

The State was not a public body.

The State was not a public authority.

It was an entirely private citizen.

The Governor was not elected.

The State was not a public body",politics,1.060077428817749
politics,politics,1.0,1,2," A public announcement about a public announcement.

The public announcement was done by the State and not the public.

The public announcement was done by the Governor.

The State was not a public body.

The State was not a public authority.

It was an entirely private citizen.

The Governor was not elected.

The State was not a public body",entertainment,-0.8821792602539062
politics,politics,1.0,2,0,"

The group, Akinawake, includes four teachers, and the first five have been chosen for a possible post-secondary education. Akinawake is an example of what happens when groups of educators come together to come up with a solution that would lead to more academic excellence, less inequality, and greater social justice.

The group’s report, “The Lessons of",business,-0.2602883577346802
politics,politics,1.0,2,0,"

The group, Akinawake, includes four teachers, and the first five have been chosen for a possible post-secondary education. Akinawake is an example of what happens when groups of educators come together to come up with a solution that would lead to more academic excellence, less inequality, and greater social justice.

The group’s report, “The Lessons of",politics,0.7433289289474487
politics,politics,1.0,2,0,"

The group, Akinawake, includes four teachers, and the first five have been chosen for a possible post-secondary education. Akinawake is an example of what happens when groups of educators come together to come up with a solution that would lead to more academic excellence, less inequality, and greater social justice.

The group’s report, “The Lessons of",entertainment,-0.6312994956970215
politics,politics,1.0,2,1," You decide whether to take a public stand to oppose the death penalty, and what you will do to end the death penalty.

Short: You don't know what you're voting for.

Brief: The death penalty is a constitutional and social right.

Short: No, you won't vote for it.

Brief: This decision, as the government says,",business,-0.21598851680755615
politics,politics,1.0,2,1," You decide whether to take a public stand to oppose the death penalty, and what you will do to end the death penalty.

Short: You don't know what you're voting for.

Brief: The death penalty is a constitutional and social right.

Short: No, you won't vote for it.

Brief: This decision, as the government says,",politics,1.163374423980713
politics,politics,1.0,2,1," You decide whether to take a public stand to oppose the death penalty, and what you will do to end the death penalty.

Short: You don't know what you're voting for.

Brief: The death penalty is a constitutional and social right.

Short: No, you won't vote for it.

Brief: This decision, as the government says,",entertainment,-0.885610818862915
politics,politics,1.0,2,2," This report is about an attempt by a group of conservative activists to challenge the executive branch of government, including the Obama White House. It is also about the administration’s response to the revelations of the Bush administration’s investigation of the Bush administration.

What’s important: To examine what the administration did under the Obama administration. This report will focus on how the Obama administration reacted to the",business,0.4514959454536438
politics,politics,1.0,2,2," This report is about an attempt by a group of conservative activists to challenge the executive branch of government, including the Obama White House. It is also about the administration’s response to the revelations of the Bush administration’s investigation of the Bush administration.

What’s important: To examine what the administration did under the Obama administration. This report will focus on how the Obama administration reacted to the",politics,1.459834337234497
politics,politics,1.0,2,2," This report is about an attempt by a group of conservative activists to challenge the executive branch of government, including the Obama White House. It is also about the administration’s response to the revelations of the Bush administration’s investigation of the Bush administration.

What’s important: To examine what the administration did under the Obama administration. This report will focus on how the Obama administration reacted to the",entertainment,-0.8863080143928528
politics,politics,1.0,3,0,"

Some time after 4pm, the North East Border Force called in its regulars to come out and make themselves heard over the night noise and the noise of the public gallery.

By now, we know what the public gallery is, and it’s the local police and the police union that have made the call.

They have called in our usual ‘emergency’ action",business,-0.4614375829696655
politics,politics,1.0,3,0,"

Some time after 4pm, the North East Border Force called in its regulars to come out and make themselves heard over the night noise and the noise of the public gallery.

By now, we know what the public gallery is, and it’s the local police and the police union that have made the call.

They have called in our usual ‘emergency’ action",politics,0.8737127780914307
politics,politics,1.0,3,0,"

Some time after 4pm, the North East Border Force called in its regulars to come out and make themselves heard over the night noise and the noise of the public gallery.

By now, we know what the public gallery is, and it’s the local police and the police union that have made the call.

They have called in our usual ‘emergency’ action",entertainment,-0.9193878769874573
politics,politics,1.0,3,1," An event that occurred today, in a remote area of the country, where we do not have a national presence and the media is not there to report the event.

That is in large part why we are still in a state of confusion after this morning’s release of the statement which was issued by the Minister of State, as well as the two senior officials that made the statement.
",business,0.05985650420188904
politics,politics,1.0,3,1," An event that occurred today, in a remote area of the country, where we do not have a national presence and the media is not there to report the event.

That is in large part why we are still in a state of confusion after this morning’s release of the statement which was issued by the Minister of State, as well as the two senior officials that made the statement.
",politics,0.8700639009475708
politics,politics,1.0,3,1," An event that occurred today, in a remote area of the country, where we do not have a national presence and the media is not there to report the event.

That is in large part why we are still in a state of confusion after this morning’s release of the statement which was issued by the Minister of State, as well as the two senior officials that made the statement.
",entertainment,-0.9086435437202454
